Age,Workclass,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
63,2,8,4,1,5,1,0,0,0,0,40,0,0
42,4,1,9,4,4,0,1,1,0,0,60,0,0
21,2,5,10,0,5,3,0,0,0,0,40,15,0
32,2,5,10,1,6,1,0,0,0,0,40,0,0
24,1,1,9,4,4,4,0,1,0,0,50,0,0
50,0,1,9,1,7,1,0,0,0,0,40,6,0
26,5,0,13,1,5,1,0,0,0,0,80,0,1
35,2,1,9,1,1,1,0,0,0,0,35,0,0
31,2,0,13,1,6,1,0,0,0,0,44,0,1
24,2,13,2,0,8,0,4,0,0,0,66,4,0
40,2,1,9,1,6,1,0,0,0,0,56,0,0
31,2,0,13,0,1,0,0,0,0,0,55,0,0
43,2,1,9,0,2,3,0,0,0,0,40,14,0
44,2,1,9,1,5,1,0,0,0,0,35,0,1
40,2,0,13,0,3,5,0,1,0,0,40,0,0
75,2,11,3,1,3,1,0,0,0,0,25,0,0
52,4,5,10,1,11,1,0,0,3137,0,42,0,0
51,1,11,3,1,6,1,0,0,0,0,40,0,0
39,0,0,13,1,3,1,0,0,0,0,40,0,0
40,2,6,12,1,5,1,0,0,7688,0,50,0,1
40,1,5,10,0,9,0,0,0,0,0,35,0,0
33,2,1,9,1,6,1,0,0,0,0,40,0,0
38,4,5,10,1,11,1,0,0,0,0,60,0,1
29,2,7,11,2,2,4,0,0,0,0,50,0,0
37,2,5,10,2,0,0,1,1,0,0,37,0,0
37,2,1,9,1,6,1,0,0,15024,0,45,0,1
19,2,1,9,0,9,3,0,0,0,0,40,0,0
46,4,1,9,1,9,1,1,0,0,0,40,0,0
46,2,6,12,1,1,1,0,0,0,0,40,0,1
37,2,5,10,0,11,3,1,0,0,0,30,0,0
34,2,5,10,4,0,4,1,1,0,0,40,0,0
38,2,5,10,2,0,4,0,1,0,0,43,0,0
26,2,1,9,1,6,1,0,0,0,0,40,0,0
34,2,0,13,0,4,0,0,1,0,0,35,0,0
57,2,0,13,1,3,1,0,0,0,0,40,0,0
33,2,2,7,0,6,0,0,0,0,0,65,0,0
26,4,5,10,0,11,3,0,0,0,0,40,0,0
20,2,1,9,0,5,0,0,1,0,0,84,0,0
38,2,0,13,1,3,1,0,0,7298,0,60,0,1
61,2,5,10,1,4,1,0,0,0,0,6,0,0
36,1,9,16,1,3,1,0,0,0,0,45,0,1
61,2,1,9,1,3,1,0,0,3103,0,40,0,1
17,2,5,10,0,6,3,0,0,0,0,16,0,0
40,2,5,10,1,9,1,4,0,0,0,40,0,1
18,2,2,7,0,4,3,0,0,0,0,16,0,0
21,2,6,12,0,5,3,0,1,0,0,32,0,0
41,2,1,9,0,4,3,0,0,0,0,40,30,0
46,2,2,7,4,9,0,0,1,0,0,40,0,0
55,3,1,9,1,1,1,0,0,0,0,40,0,0
27,2,6,12,0,5,0,0,0,0,0,52,0,0
39,2,1,9,1,4,1,0,0,0,0,42,0,0
36,2,1,9,0,7,3,1,0,0,0,48,0,0
51,2,5,10,1,7,1,0,0,3908,0,40,0,0
27,2,0,13,0,5,0,0,0,0,0,40,0,0
30,4,0,13,1,3,1,0,0,0,0,40,0,1
42,2,1,9,2,5,0,0,0,0,0,47,0,0
23,2,0,13,0,4,3,0,1,0,0,20,0,0
56,2,7,11,1,1,1,0,0,15024,0,40,0,1
41,1,5,10,1,6,1,0,0,0,0,50,0,0
49,2,1,9,1,6,1,0,0,0,0,46,0,0
46,3,7,11,2,6,0,3,1,0,0,60,0,0
54,2,1,9,1,6,1,0,0,0,0,40,34,0
38,2,5,10,1,7,1,0,0,7298,0,43,0,1
45,1,10,15,1,3,1,2,0,0,0,50,3,1
50,1,10,15,1,3,1,0,0,0,2415,30,0,1
22,2,5,10,0,5,0,0,1,0,0,40,0,0
31,2,1,9,0,8,0,0,0,0,0,40,38,0
27,2,1,9,2,4,0,0,0,0,0,30,0,0
34,2,1,9,1,6,1,0,0,0,0,40,0,0
46,2,2,7,0,7,3,0,0,0,0,30,0,0
47,2,0,13,1,5,1,0,0,0,0,60,0,1
36,0,7,11,1,4,1,2,0,0,0,40,0,0
22,2,1,9,0,2,3,0,0,0,0,40,0,0
51,2,1,9,1,5,1,0,0,0,2002,45,0,0
43,2,5,10,2,4,0,0,0,0,0,30,0,0
54,2,5,10,6,3,0,0,0,0,0,50,0,0
24,2,4,5,0,9,3,1,1,0,0,40,23,0
29,2,10,15,0,3,0,2,0,0,0,55,0,0
40,0,5,10,2,0,4,0,1,0,0,38,0,0
18,2,2,7,0,4,3,0,0,0,0,20,0,0
31,2,0,13,0,0,0,0,0,0,0,50,0,0
57,2,9,16,1,10,1,0,0,0,1977,40,10,1
32,2,3,14,0,0,0,1,1,0,0,40,0,0
48,2,3,14,1,1,1,0,0,0,0,40,0,1
24,2,5,10,1,6,1,0,0,0,0,35,0,0
24,2,6,12,2,4,0,0,1,0,0,22,0,0
24,2,7,11,1,6,1,0,0,0,0,40,26,0
49,4,0,13,1,3,2,0,1,7688,0,30,0,1
27,1,1,9,1,8,1,0,0,0,1573,70,0,0
37,2,5,10,2,10,4,0,1,0,0,40,0,0
33,2,5,10,1,6,1,0,0,0,0,60,0,1
19,2,5,10,0,5,3,0,0,0,0,25,0,0
45,2,0,13,1,1,2,0,1,0,0,40,0,1
54,4,3,14,2,3,0,0,1,0,0,40,0,0
47,2,1,9,2,6,4,0,0,0,625,40,0,0
22,2,5,10,3,5,3,4,1,0,0,22,23,0
20,2,1,9,0,4,0,0,0,0,0,40,0,0
36,2,4,5,1,2,1,0,0,0,0,40,0,0
49,2,1,9,1,3,1,0,0,0,0,40,0,0
58,1,8,4,1,7,1,0,0,0,0,40,0,1
20,2,5,10,0,3,3,0,1,0,0,40,0,0
34,5,0,13,2,5,4,0,1,0,0,40,0,0
36,2,3,14,1,3,2,0,1,0,1977,44,0,1
28,4,0,13,0,0,0,1,1,4101,0,60,0,0
38,4,7,11,2,1,3,0,0,0,0,40,0,0
32,2,2,7,0,6,0,2,0,0,0,40,3,0
35,5,1,9,1,1,1,0,0,0,0,60,0,0
51,5,6,12,1,5,1,0,0,0,0,60,0,0
33,2,5,10,0,1,0,0,0,0,0,45,0,0
71,2,3,14,2,3,0,0,1,0,0,15,10,0
48,2,3,14,1,3,1,0,0,0,0,40,0,1
53,1,1,9,1,5,1,0,0,0,0,50,0,0
40,2,7,11,1,0,1,0,0,0,0,40,0,1
64,1,1,9,1,5,1,0,0,0,0,5,0,0
42,3,1,9,1,0,1,0,0,0,0,48,0,1
25,2,1,9,1,6,1,0,0,0,0,40,0,1
66,2,5,10,6,5,4,0,1,0,0,50,0,1
59,3,3,14,0,3,0,0,1,0,0,40,0,1
42,1,5,10,1,1,1,0,0,0,0,55,0,1
24,2,1,9,0,8,4,0,0,0,0,40,0,0
19,2,1,9,0,2,3,0,1,0,0,25,0,0
26,2,5,10,0,5,3,0,1,0,0,24,0,0
22,2,1,9,0,4,3,1,0,0,0,30,0,0
33,2,5,10,1,5,1,0,0,0,0,40,0,0
63,2,2,7,0,8,0,0,0,0,0,12,0,0
20,2,5,10,0,2,0,0,0,0,0,30,0,0
33,2,11,3,3,6,0,0,0,0,0,40,4,0
57,2,8,4,1,3,2,0,1,1173,0,45,6,0
56,2,1,9,1,6,1,0,0,0,0,40,0,0
70,1,7,11,1,8,1,0,0,0,0,24,0,1
42,2,1,9,1,10,1,0,0,0,0,40,0,1
25,4,0,13,0,3,0,1,1,0,0,40,0,0
28,2,5,10,1,9,1,0,0,0,0,40,0,1
80,1,1,9,1,4,1,0,0,1409,0,40,0,0
36,2,12,6,0,7,0,1,1,0,0,40,0,0
37,2,3,14,1,1,1,0,0,0,0,40,0,1
38,2,1,9,1,0,1,0,0,0,0,60,0,1
52,0,1,9,4,4,0,0,1,0,0,35,0,0
49,2,1,9,6,0,4,0,1,0,0,40,0,0
30,2,1,9,1,7,1,0,0,0,0,40,0,0
36,2,5,10,1,5,1,1,0,7688,0,50,0,1
70,5,10,15,1,3,1,0,0,0,0,35,0,1
55,2,5,10,6,8,0,0,0,0,2258,62,0,1
25,2,0,13,6,1,0,0,1,0,0,40,0,0
59,2,1,9,1,9,2,0,1,0,0,40,13,1
22,2,5,10,0,6,0,0,0,0,0,40,0,0
41,4,6,12,4,6,0,0,0,0,0,50,0,0
62,2,1,9,1,1,1,0,0,0,0,45,0,1
54,2,1,9,0,0,5,0,1,0,0,40,0,0
38,2,1,9,0,4,4,1,1,0,0,40,0,0
52,2,1,9,1,3,1,0,0,7688,0,40,0,1
36,2,2,7,1,9,1,0,0,0,0,40,0,0
74,5,1,9,1,1,1,0,0,0,0,30,0,1
35,1,11,3,1,4,2,0,1,0,0,15,4,0
41,2,15,8,2,0,0,3,0,0,0,40,0,0
30,2,7,11,1,10,2,0,1,0,0,40,0,0
25,2,1,9,1,9,1,0,0,0,0,48,0,0
35,2,5,10,0,1,0,0,0,13550,0,60,0,1
38,2,0,13,1,1,1,0,0,15024,0,50,0,1
34,0,3,14,1,9,1,0,0,0,1848,40,0,1
48,2,3,14,1,1,1,0,0,0,0,50,0,1
50,1,11,3,0,10,0,2,1,0,0,15,0,0
19,2,1,9,0,0,3,0,1,0,0,40,0,0
51,2,5,10,1,5,1,0,0,0,0,40,0,0
39,2,0,13,2,0,4,0,0,0,0,40,0,0
20,2,2,7,0,4,3,0,1,0,0,40,0,0
17,2,2,7,0,2,3,0,0,0,0,16,0,0
42,2,5,10,1,5,1,0,0,0,0,50,0,1
25,2,5,10,0,4,5,4,1,0,0,25,18,0
36,2,1,9,2,0,4,0,1,0,0,40,0,0
65,2,9,16,6,3,0,0,1,0,0,40,0,0
32,1,0,13,1,9,1,0,0,0,0,70,0,1
33,5,0,13,0,3,0,0,0,0,0,45,0,0
32,0,5,10,0,10,4,1,1,0,0,20,0,0
25,2,1,9,1,7,1,0,0,0,0,40,0,0
41,4,5,10,2,11,4,0,1,0,0,40,0,0
44,2,1,9,1,6,1,0,0,0,0,40,0,1
72,2,12,6,1,4,1,0,0,2414,0,12,0,0
36,2,1,9,2,1,0,0,0,0,0,52,0,0
67,1,1,9,1,8,1,0,0,1797,0,20,0,0
28,2,1,9,1,7,1,0,0,4064,0,45,0,0
24,2,2,7,1,2,1,4,0,0,0,40,0,0
17,2,8,4,0,5,3,0,0,0,0,8,0,0
32,1,0,13,2,1,4,1,1,0,0,30,0,0
67,2,2,7,6,4,0,0,1,0,0,40,0,0
21,2,5,10,0,3,5,2,0,0,0,10,36,0
51,2,3,14,1,3,1,2,0,5013,0,40,3,0
32,2,13,2,0,6,0,0,0,3674,0,40,26,0
39,2,5,10,1,1,1,0,0,0,0,40,0,1
18,1,5,10,0,6,0,0,1,0,0,35,0,0
50,1,0,13,1,6,1,0,0,0,0,45,0,1
24,2,12,6,0,5,0,0,1,0,0,15,0,0
21,4,5,10,0,0,0,0,1,0,0,40,0,0
24,2,0,13,0,0,5,2,1,0,0,16,0,0
34,2,7,11,0,4,3,0,0,0,0,40,0,0
68,2,12,6,1,3,1,0,0,0,0,35,0,0
49,1,12,6,0,6,0,1,0,0,0,32,0,0
50,2,1,9,2,9,0,3,1,0,0,40,0,0
33,2,6,12,2,1,3,0,1,0,0,40,0,0
18,2,5,10,0,0,3,0,0,0,0,40,0,0
45,2,7,11,2,0,4,0,1,0,0,55,0,1
20,2,1,9,0,5,0,0,1,0,0,35,0,0
46,5,0,13,1,1,1,0,0,3103,0,37,0,1
64,4,1,9,6,0,0,0,1,0,0,40,0,0
39,2,9,16,0,3,0,0,0,0,0,45,0,0
35,2,1,9,0,6,0,0,0,0,0,70,0,0
21,2,5,10,0,4,0,0,0,0,0,32,0,0
29,2,6,12,0,10,0,0,0,0,0,45,0,0
38,0,0,13,1,1,2,1,1,0,0,30,0,1
45,2,1,9,2,4,4,0,1,0,0,40,0,0
30,1,3,14,2,3,0,2,0,0,0,50,3,1
41,2,5,10,1,0,2,0,1,0,0,40,0,1
37,2,1,9,0,6,0,2,0,0,0,40,37,0
45,2,0,13,1,5,1,0,0,0,1887,60,0,1
20,2,1,9,0,3,0,0,1,0,0,30,0,0
45,5,1,9,1,1,1,0,0,0,0,48,0,1
20,3,1,9,0,0,5,0,0,0,0,20,0,0
63,5,5,10,6,5,0,0,1,14084,0,60,0,1
35,1,5,10,1,1,1,0,0,0,0,40,0,0
24,2,0,13,1,3,1,0,0,0,0,50,0,0
19,2,5,10,0,7,0,0,0,0,0,50,0,0
23,2,1,9,0,4,3,0,0,0,0,35,0,0
34,2,0,13,0,3,0,0,1,0,0,45,0,0
23,2,2,7,0,3,0,1,0,0,0,40,0,0
36,1,11,3,1,7,1,0,0,0,0,50,4,1
46,2,1,9,0,2,5,0,0,0,0,5,0,0
38,4,0,13,1,1,1,0,0,0,0,42,0,1
55,4,15,8,6,0,0,0,1,0,0,40,0,0
27,2,5,10,0,0,5,2,0,0,0,40,3,0
48,2,5,10,1,6,1,0,0,0,0,45,0,1
35,2,1,9,2,4,3,0,1,0,0,50,0,0
53,2,5,10,1,6,1,1,0,7688,0,40,0,1
47,2,1,9,1,6,1,0,0,0,0,40,0,0
50,2,5,10,2,6,0,0,0,4650,0,22,0,0
32,2,5,10,1,5,1,0,0,0,0,40,0,0
40,2,1,9,1,2,1,0,0,0,0,46,0,0
41,2,5,10,1,5,1,0,0,0,0,50,0,1
47,3,0,13,2,3,0,0,0,0,0,40,0,0
21,2,5,10,0,5,3,1,1,0,0,25,0,0
45,4,3,14,1,0,1,0,0,0,0,35,0,0
33,2,8,4,0,4,4,1,1,0,0,14,33,0
68,6,5,10,3,8,4,0,1,0,0,25,0,0
44,2,10,15,1,1,1,0,0,0,0,55,0,1
49,2,12,6,1,9,1,0,0,0,0,50,0,0
45,2,9,16,1,3,1,0,0,0,0,40,14,1
41,2,5,10,1,7,1,0,0,0,1848,65,0,1
29,2,8,4,1,7,1,0,0,0,0,40,4,0
46,2,5,10,1,1,1,2,0,0,0,60,0,0
19,2,1,9,0,6,5,0,0,0,0,25,4,0
56,2,12,6,1,2,1,0,0,0,0,40,0,0
55,1,1,9,1,6,1,0,0,0,0,60,0,0
29,2,1,9,0,6,0,0,0,0,0,50,0,0
21,2,1,9,0,13,0,0,1,0,0,25,0,0
38,2,1,9,2,6,0,0,0,0,0,40,0,0
52,2,11,3,0,2,0,0,0,0,0,50,0,0
22,2,1,9,0,4,3,0,1,0,0,40,0,0
20,2,1,9,1,0,1,0,0,0,0,60,0,0
31,2,1,9,0,6,3,1,0,0,0,50,8,0
39,2,1,9,1,6,1,0,0,0,0,40,0,0
55,2,5,10,2,10,0,0,1,0,0,40,0,0
35,2,6,12,4,5,4,0,0,0,0,40,0,0
67,2,1,9,1,3,2,0,1,0,0,5,0,0
45,2,0,13,1,6,1,0,0,7298,0,55,0,1
61,2,3,14,1,1,1,0,0,0,0,60,0,1
18,2,1,9,0,2,3,0,0,0,0,30,0,0
51,0,0,13,6,0,0,0,0,0,0,40,0,0
37,1,1,9,1,9,1,0,0,0,0,40,0,0
21,2,5,10,0,3,3,0,1,0,0,25,0,0
32,2,5,10,0,4,3,0,1,0,0,38,0,0
48,2,1,9,4,6,4,1,0,0,0,45,0,0
62,2,8,4,1,7,1,0,0,0,0,53,0,0
21,2,5,10,0,3,3,0,0,0,0,40,0,0
28,2,1,9,0,7,0,0,0,0,0,45,0,0
19,2,12,6,0,2,5,0,0,0,1602,45,0,0
20,2,5,10,0,0,3,0,1,0,0,15,0,0
41,2,0,13,1,8,1,0,0,0,0,40,0,0
29,2,0,13,0,0,0,1,1,0,0,40,0,0
47,2,0,13,1,1,1,0,0,15024,0,50,0,1
43,0,0,13,1,3,1,0,0,0,0,37,0,1
20,2,5,10,0,2,5,0,0,0,0,20,0,0
29,2,0,13,1,1,1,1,0,0,0,55,0,1
51,3,0,13,6,3,0,1,1,0,0,40,0,0
40,2,7,11,1,6,1,0,0,0,0,40,0,1
26,2,11,3,0,7,0,0,0,0,0,40,4,0
30,2,0,13,0,3,3,0,1,0,0,40,0,0
36,2,1,9,6,4,0,0,1,0,0,40,0,0
68,4,1,9,6,11,0,0,0,0,1668,20,0,0
42,2,5,10,0,10,0,0,1,0,0,40,0,1
41,2,1,9,1,2,1,0,0,0,0,40,0,0
43,2,0,13,1,1,1,0,0,0,0,45,0,1
20,2,5,10,0,2,3,0,0,0,0,20,0,0
43,2,0,13,2,10,3,0,0,0,0,40,0,0
53,2,1,9,1,5,1,0,0,15024,0,60,0,1
45,2,5,10,1,3,1,0,0,0,0,40,0,1
39,2,1,9,0,8,4,0,0,0,0,40,0,0
31,4,3,14,1,3,1,0,0,0,0,45,0,0
23,2,5,10,0,5,5,2,0,0,0,25,12,0
69,2,1,9,2,3,0,0,1,2964,0,35,0,0
38,0,3,14,2,0,0,0,1,0,0,40,0,0
37,1,1,9,1,7,1,0,0,0,0,45,1,1
18,2,1,9,0,9,5,0,1,0,0,40,0,0
41,1,1,9,1,1,1,0,0,0,0,45,4,0
30,2,0,13,1,5,2,0,1,3103,0,55,0,1
23,2,6,12,1,3,1,0,0,0,0,20,0,0
26,2,0,13,0,3,3,0,0,0,0,30,0,0
37,2,1,9,1,6,1,0,0,0,0,40,0,0
25,2,5,10,0,10,0,1,1,2174,0,50,0,0
33,2,5,10,1,3,1,0,0,0,0,40,30,1
37,2,0,13,1,1,1,0,0,15024,0,40,0,1
31,2,0,13,0,10,0,0,0,0,0,40,0,0
27,2,5,10,1,1,1,0,0,0,0,80,0,0
35,2,3,14,1,5,1,0,0,0,0,40,0,1
28,1,5,10,1,0,2,0,1,0,0,30,0,1
59,2,1,9,0,0,0,0,0,0,0,50,26,0
42,2,0,13,1,3,1,0,0,0,0,40,0,0
50,2,1,9,1,7,1,0,0,0,0,40,0,1
27,2,6,12,0,3,0,0,1,0,0,45,0,0
32,2,5,10,2,9,4,0,1,0,0,40,0,0
27,2,1,9,4,6,4,1,0,0,0,40,0,0
43,2,0,13,2,9,5,0,0,0,0,40,0,0
46,2,2,7,2,3,4,3,0,0,0,40,0,1
41,2,5,10,1,5,1,0,0,0,0,50,0,1
59,4,3,14,2,3,4,0,1,8614,0,60,0,1
20,2,5,10,0,5,3,0,1,0,0,30,0,0
57,2,0,13,1,1,1,0,0,0,0,40,0,1
46,1,1,9,1,8,1,0,0,4386,0,70,0,0
45,2,8,4,1,9,1,1,0,0,0,40,0,0
29,4,1,9,0,2,4,2,0,0,1590,45,0,0
23,2,2,7,1,2,1,0,0,0,0,40,4,0
46,2,1,9,0,7,0,0,0,0,1590,48,0,0
55,2,1,9,1,3,1,0,0,0,0,50,0,1
58,2,5,10,1,6,1,0,0,0,0,40,0,1
38,2,7,11,0,1,5,2,1,0,0,40,0,0
29,2,5,10,0,5,5,0,0,0,0,50,0,0
57,2,1,9,2,3,3,2,0,0,0,20,0,0
26,4,0,13,0,3,0,0,1,0,0,40,0,0
42,2,0,13,1,0,1,2,0,0,0,40,12,1
61,2,1,9,4,7,4,2,0,0,0,45,0,1
31,2,5,10,1,5,1,0,0,15024,0,45,0,1
43,2,1,9,2,9,3,0,0,0,0,40,0,0
47,2,0,13,1,6,1,0,0,15024,0,50,0,1
51,0,1,9,1,6,1,0,0,0,0,56,0,1
23,2,1,9,0,2,0,0,0,0,0,40,0,0
24,2,1,9,0,9,4,0,1,0,0,40,0,0
25,2,5,10,0,0,0,0,0,0,0,38,0,0
22,2,5,10,0,3,3,0,0,0,0,40,0,0
38,2,7,11,1,6,1,0,0,0,0,50,0,0
48,2,1,9,1,2,2,0,1,0,0,16,0,1
33,2,1,9,0,6,0,0,0,0,0,30,0,0
46,2,3,14,1,1,1,0,0,0,0,55,0,1
18,2,8,4,0,4,5,2,1,0,0,40,12,0
52,2,1,9,1,6,1,0,0,0,0,40,0,0
46,2,0,13,1,3,1,0,0,0,1848,45,0,1
28,2,1,9,0,3,0,0,0,0,0,40,0,0
37,2,5,10,0,4,5,2,0,0,0,30,36,0
23,2,5,10,0,3,0,0,1,0,0,15,0,0
45,4,3,14,1,3,1,0,0,0,0,50,0,1
17,2,12,6,0,5,3,0,1,0,0,16,0,0
56,2,3,14,1,3,1,0,0,0,0,40,0,1
38,5,6,12,2,1,4,0,0,0,0,45,0,0
81,2,8,4,1,7,1,0,0,0,0,10,0,0
22,2,5,10,0,9,3,0,1,0,0,30,0,0
43,0,5,10,2,0,4,0,1,0,0,40,0,0
31,2,6,12,1,0,2,0,1,0,1740,40,0,0
42,1,0,13,1,3,1,0,0,0,1887,40,0,1
66,2,5,10,1,3,1,0,0,0,0,50,0,0
50,2,1,9,1,7,1,0,0,0,0,40,0,1
31,2,5,10,4,2,0,0,0,0,0,40,0,0
35,2,5,10,2,1,0,0,1,0,0,40,0,0
21,2,5,10,0,3,3,0,1,0,0,35,0,0
36,2,0,13,4,4,4,1,1,0,0,35,0,0
33,2,8,4,1,8,1,0,0,0,0,40,4,0
36,2,0,13,2,3,4,1,1,0,213,40,0,0
37,2,1,9,1,3,1,0,0,0,0,55,0,0
50,2,1,9,0,2,3,0,0,0,0,25,0,0
55,2,5,10,1,3,1,0,0,0,0,40,0,1
29,2,1,9,2,9,4,0,1,0,0,40,0,0
24,2,5,10,0,4,5,1,1,0,0,30,21,0
39,3,5,10,2,0,0,0,0,0,0,40,0,1
34,2,0,13,0,5,0,0,0,0,0,40,0,0
29,2,8,4,2,6,4,0,1,0,0,55,0,0
60,2,5,10,1,6,1,4,0,0,0,32,0,1
33,2,3,14,1,1,2,0,1,0,0,50,0,1
58,2,4,5,0,2,3,0,0,0,0,40,24,0
27,2,5,10,4,5,0,0,0,0,0,40,0,0
46,0,5,10,2,11,4,3,1,0,0,40,0,0
63,2,1,9,2,11,0,0,0,0,0,40,0,0
38,1,5,10,2,4,4,0,1,0,0,40,0,0
23,2,5,10,0,6,3,0,0,0,0,15,0,0
29,2,0,13,0,3,0,0,1,8614,0,40,0,1
31,2,10,15,1,3,2,0,1,0,0,60,0,1
49,5,1,9,1,1,1,0,0,0,0,40,0,1
45,5,9,16,1,3,1,0,0,0,0,60,0,1
42,2,4,5,1,7,1,0,0,0,0,40,0,0
48,2,1,9,1,9,1,0,0,0,0,40,0,0
33,2,1,9,1,6,1,0,0,0,0,40,0,0
24,2,5,10,0,0,3,0,0,0,0,40,0,0
49,1,5,10,1,5,1,0,0,0,0,50,0,0
40,2,5,10,1,9,1,0,0,2580,0,40,0,0
57,2,7,11,1,3,1,0,0,0,1902,45,0,0
50,2,1,9,2,0,0,0,1,0,0,40,0,0
46,2,0,13,1,1,1,0,0,15024,0,55,0,1
35,1,5,10,1,1,1,0,0,3908,0,60,0,0
19,2,5,10,0,4,3,0,1,0,0,20,0,0
18,2,12,6,0,4,3,0,1,0,0,28,0,0
20,2,1,9,0,6,0,0,0,0,0,40,0,0
42,2,1,9,2,7,0,0,0,0,0,40,0,0
46,2,1,9,1,9,1,2,0,0,0,40,16,1
40,3,1,9,1,0,2,0,1,0,0,20,0,1
54,2,3,14,1,1,1,2,0,0,0,45,0,1
28,2,1,9,1,6,1,0,0,0,0,45,0,0
38,2,5,10,1,6,1,0,0,0,0,40,0,1
28,2,5,10,0,13,0,0,1,0,0,40,0,0
22,2,2,7,0,6,3,0,0,0,0,40,0,0
31,2,0,13,1,1,1,0,0,0,0,50,0,1
27,2,1,9,1,6,1,0,0,0,0,40,0,0
45,2,0,13,1,3,1,0,0,0,0,42,0,1
38,2,0,13,1,1,1,0,0,0,0,40,0,1
67,1,6,12,1,1,2,0,1,20051,0,4,0,1
75,2,3,14,0,11,0,0,0,0,0,16,0,0
41,2,3,14,2,1,4,1,1,0,0,60,0,1
37,2,0,13,1,5,1,0,0,0,0,60,0,1
47,2,1,9,0,1,3,0,1,0,0,50,1,0
34,4,0,13,1,3,1,0,0,0,0,45,4,1
25,2,1,9,1,6,3,0,0,0,0,40,0,0
52,2,1,9,6,0,0,0,1,0,0,40,0,0
27,0,1,9,0,11,3,0,0,2174,0,40,0,0
35,2,1,9,0,8,0,4,0,0,0,40,6,0
44,4,15,8,1,4,5,0,1,0,0,35,4,0
27,4,1,9,1,1,1,0,0,0,0,80,0,1
42,2,5,10,0,10,0,0,0,0,0,33,0,0
26,2,4,5,0,4,3,0,1,0,0,38,24,0
23,2,1,9,0,3,0,0,0,0,0,40,9,0
28,2,1,9,0,3,0,3,1,0,0,40,0,0
38,1,1,9,1,6,1,0,0,0,0,50,0,0
28,2,5,10,0,6,3,0,0,0,0,50,0,0
29,2,1,9,0,0,5,0,1,0,0,40,0,0
56,1,4,5,1,1,5,0,0,3411,0,50,15,0
23,2,0,13,0,3,0,2,0,0,0,35,0,0
30,2,5,10,0,1,3,1,1,0,0,40,0,0
48,2,5,10,1,2,1,0,0,0,0,40,0,0
45,1,5,10,1,1,1,2,0,0,0,72,0,0
38,2,3,14,1,1,1,0,0,0,0,60,1,1
24,2,1,9,0,2,5,0,0,0,0,40,0,0
47,0,9,16,1,3,1,0,0,0,0,40,0,1
22,2,1,9,0,4,0,0,1,0,0,48,0,0
29,2,5,10,0,3,5,0,1,0,0,40,0,0
45,2,6,12,2,6,0,0,0,0,0,40,0,0
24,2,1,9,0,6,3,0,0,0,0,40,0,0
40,2,1,9,1,9,1,0,0,0,0,40,0,0
28,4,4,5,1,6,1,1,0,0,0,40,33,1
46,3,0,13,2,3,4,0,1,0,0,50,0,1
34,2,5,10,1,3,2,0,1,0,0,4,0,0
32,2,5,10,1,9,1,0,0,0,0,40,0,0
20,2,1,9,0,5,0,0,0,0,0,40,0,0
23,2,5,10,0,4,4,0,0,0,0,35,4,0
46,2,1,9,1,4,1,0,0,0,0,40,0,0
21,2,1,9,0,5,3,0,1,0,0,35,0,0
59,2,3,14,1,1,1,2,0,0,0,40,0,1
31,2,5,10,1,3,1,0,0,0,0,50,0,0
48,2,5,10,2,1,0,0,1,0,0,40,0,0
34,2,8,4,1,7,1,0,0,0,0,40,0,0
19,2,5,10,0,4,3,0,0,0,0,25,0,0
20,2,5,10,0,5,3,0,0,0,0,35,0,0
29,2,0,13,0,3,3,0,0,0,0,50,0,0
54,2,5,10,1,6,1,0,0,0,0,40,0,1
36,2,1,9,1,6,1,0,0,0,0,52,0,0
43,2,0,13,0,5,0,0,0,0,0,50,0,1
46,3,0,13,1,10,1,0,0,3103,0,40,0,1
33,2,3,14,1,3,1,0,0,0,0,45,0,1
33,2,12,6,2,4,4,0,1,0,0,45,0,0
36,2,5,10,1,7,1,0,0,0,0,40,0,0
37,2,1,9,1,2,1,0,0,5178,0,40,0,1
37,2,7,11,1,3,1,0,0,0,0,54,0,1
64,2,15,8,1,3,1,0,0,0,0,24,0,0
45,1,1,9,1,6,1,0,0,0,0,60,0,0
25,2,0,13,0,0,0,0,1,0,0,40,0,0
28,2,7,11,1,9,1,0,0,0,0,40,0,0
26,2,1,9,0,0,3,0,1,2354,0,40,0,0
23,2,1,9,0,13,3,0,0,0,0,40,0,0
24,2,1,9,0,1,0,0,1,0,0,40,0,0
58,1,5,10,2,3,0,0,1,0,0,40,0,0
36,2,7,11,2,10,4,0,1,0,0,40,0,0
46,2,5,10,1,5,1,0,0,0,0,50,0,0
23,2,8,4,0,3,0,0,1,0,0,40,4,0
32,2,5,10,1,5,1,0,0,4386,0,50,0,0
26,2,1,9,0,4,4,1,0,0,0,40,0,0
52,2,11,3,0,2,0,0,1,0,0,40,0,0
19,2,1,9,0,4,0,0,1,0,0,45,0,0
33,2,0,13,1,3,1,0,0,0,0,60,0,1
60,2,1,9,1,6,1,0,0,0,0,40,0,0
39,2,5,10,2,1,0,0,0,0,0,38,0,0
45,2,0,13,2,1,0,0,0,0,0,45,0,0
37,4,5,10,3,0,4,1,1,0,0,40,0,0
29,2,6,12,0,10,3,0,0,0,0,40,0,0
